,STATION,DATE,PRCP,TMAX,TMIN
5108,USW00012918,12/25/2005,0,69,45
5109,USW00012918,12/26/2005,0,79,42
5110,USW00012918,12/27/2005,0,79,60
5111,USW00012918,12/28/2005,0,74,49
5112,USW00012918,12/29/2005,0,71,44
5113,USW00012918,12/30/2005,0,78,58
5114,USW00012918,12/31/2005,0,77,48
5115,USW00012918,1/1/2006,0,82,65
5116,USW00012918,1/2/2006,0,79,55
5117,USW00012918,1/3/2006,0,80,48
5118,USW00012918,1/4/2006,0,76,51
5119,USW00012918,1/5/2006,0,69,50
5120,USW00012918,1/6/2006,0,63,41
5121,USW00012918,1/7/2006,0,74,38
5122,USW00012918,1/8/2006,0,76,53
5123,USW00012918,1/9/2006,0,79,58
5124,USW00012918,1/10/2006,0.03,65,40
5125,USW00012918,1/11/2006,0,69,35
5126,USW00012918,1/12/2006,0,75,55
5127,USW00012918,1/13/2006,0,69,52
5128,USW00012918,1/14/2006,0,67,40
5129,USW00012918,1/15/2006,0,73,47
5130,USW00012918,1/16/2006,0.75,72,55
5131,USW00012918,1/17/2006,0.16,58,39
5132,USW00012918,1/18/2006,0,73,39
5133,USW00012918,1/19/2006,0,71,59
5134,USW00012918,1/20/2006,0.08,75,64
5135,USW00012918,1/21/2006,0,66,54
5136,USW00012918,1/22/2006,0.35,65,50
5137,USW00012918,1/23/2006,0,58,50
5138,USW00012918,1/24/2006,0,69,51
5139,USW00012918,1/25/2006,0,70,43
5140,USW00012918,1/26/2006,0,59,52
5141,USW00012918,1/27/2006,0,68,48
5142,USW00012918,1/28/2006,0.55,74,62
5143,USW00012918,1/29/2006,0,78,55
5144,USW00012918,1/30/2006,0,74,51
5145,USW00012918,1/31/2006,0,70,44
5146,USW00012918,2/1/2006,0.37,74,55
5147,USW00012918,2/2/2006,0,79,54
5148,USW00012918,2/3/2006,0,74,45
5149,USW00012918,2/4/2006,0,71,42
5150,USW00012918,2/5/2006,0,75,45
5151,USW00012918,2/6/2006,0,69,50
5152,USW00012918,2/7/2006,0,63,42
5153,USW00012918,2/8/2006,0,71,38
5154,USW00012918,2/9/2006,0,65,42
5155,USW00012918,2/10/2006,0.42,72,47
5156,USW00012918,2/11/2006,0,53,41
5157,USW00012918,2/12/2006,0,61,30
5158,USW00012918,2/13/2006,0,60,35
5159,USW00012918,2/14/2006,0,75,39
5160,USW00012918,2/15/2006,0,77,59
5161,USW00012918,2/16/2006,0,79,67
5162,USW00012918,2/17/2006,0,68,50
5163,USW00012918,2/18/2006,0.16,50,40
5164,USW00012918,2/19/2006,0,40,37
5165,USW00012918,2/20/2006,0,56,37
5166,USW00012918,2/21/2006,0,61,50
5167,USW00012918,2/22/2006,0.02,78,60
5168,USW00012918,2/23/2006,0,72,56
5169,USW00012918,2/24/2006,0.08,61,53
5170,USW00012918,2/25/2006,0.57,61,55
5171,USW00012918,2/26/2006,0,68,47
5172,USW00012918,2/27/2006,0,73,42
5173,USW00012918,2/28/2006,0,77,56
5174,USW00012918,3/1/2006,0,80,55
5175,USW00012918,3/2/2006,0,83,57
5176,USW00012918,3/3/2006,0,79,58
5177,USW00012918,3/4/2006,0,71,54
5178,USW00012918,3/5/2006,0,75,60
5179,USW00012918,3/6/2006,0,82,61
5180,USW00012918,3/7/2006,0,75,65
5181,USW00012918,3/8/2006,0,80,66
5182,USW00012918,3/9/2006,0.04,82,55
5183,USW00012918,3/10/2006,0,79,52
5184,USW00012918,3/11/2006,0,83,71
5185,USW00012918,3/12/2006,0,82,72
5186,USW00012918,3/13/2006,0,77,62
5187,USW00012918,3/14/2006,0,74,55
5188,USW00012918,3/15/2006,0,68,51
5189,USW00012918,3/16/2006,0,83,64
5190,USW00012918,3/17/2006,0,77,65
5191,USW00012918,3/18/2006,0,68,64
5192,USW00012918,3/19/2006,0.04,79,68
5193,USW00012918,3/20/2006,0.04,79,55
5194,USW00012918,3/21/2006,0,71,50
5195,USW00012918,3/22/2006,0,59,47
5196,USW00012918,3/23/2006,0.01,56,45
5197,USW00012918,3/24/2006,0,62,40
5198,USW00012918,3/25/2006,0,70,37
5199,USW00012918,3/26/2006,0,71,44
5200,USW00012918,3/27/2006,0,75,58
5201,USW00012918,3/28/2006,0.54,69,59
5202,USW00012918,3/29/2006,0.81,74,59
5203,USW00012918,3/30/2006,0,79,62
5204,USW00012918,3/31/2006,0,83,70
5205,USW00012918,4/1/2006,0,83,72
5206,USW00012918,4/2/2006,0,82,69
5207,USW00012918,4/3/2006,0,88,66
5208,USW00012918,4/4/2006,0,83,67
5209,USW00012918,4/5/2006,0,82,65
5210,USW00012918,4/6/2006,0,81,68
5211,USW00012918,4/7/2006,0,84,69
5212,USW00012918,4/8/2006,0,74,57
5213,USW00012918,4/9/2006,0,79,56
5214,USW00012918,4/10/2006,0,77,54
5215,USW00012918,4/11/2006,0,80,57
5216,USW00012918,4/12/2006,0,79,63
5217,USW00012918,4/13/2006,0,81,59
5218,USW00012918,4/14/2006,0,84,61
5219,USW00012918,4/15/2006,0,83,66
5220,USW00012918,4/16/2006,0,87,67
5221,USW00012918,4/17/2006,0,90,71
5222,USW00012918,4/18/2006,0,87,70
5223,USW00012918,4/19/2006,0,85,70
5224,USW00012918,4/20/2006,0,86,70
5225,USW00012918,4/21/2006,0.83,82,64
5226,USW00012918,4/22/2006,0,86,65
5227,USW00012918,4/23/2006,0,85,63
5228,USW00012918,4/24/2006,0,86,69
5229,USW00012918,4/25/2006,0.01,89,70
5230,USW00012918,4/26/2006,0.06,71,60
5231,USW00012918,4/27/2006,0,76,57
5232,USW00012918,4/28/2006,0,81,69
5233,USW00012918,4/29/2006,1.33,83,64
5234,USW00012918,4/30/2006,0,85,58
5235,USW00012918,5/1/2006,0,86,63
5236,USW00012918,5/2/2006,0,86,71
5237,USW00012918,5/3/2006,0,86,71
5238,USW00012918,5/4/2006,0.01,86,70
5239,USW00012918,5/5/2006,0,89,72
5240,USW00012918,5/6/2006,0.97,83,65
5241,USW00012918,5/7/2006,0,85,73
5242,USW00012918,5/8/2006,0,86,69
5243,USW00012918,5/9/2006,0,89,74
5244,USW00012918,5/10/2006,0,90,72
5245,USW00012918,5/11/2006,0,82,62
5246,USW00012918,5/12/2006,0,84,57
5247,USW00012918,5/13/2006,0,89,59
5248,USW00012918,5/14/2006,0.3,86,65
5249,USW00012918,5/15/2006,0,78,66
5250,USW00012918,5/16/2006,0,83,56
5251,USW00012918,5/17/2006,0,86,58
5252,USW00012918,5/18/2006,0,90,59
5253,USW00012918,5/19/2006,0,91,69
5254,USW00012918,5/20/2006,0,87,67
5255,USW00012918,5/21/2006,0,87,66
5256,USW00012918,5/22/2006,0.01,85,71
5257,USW00012918,5/23/2006,0,88,72
5258,USW00012918,5/24/2006,0,89,71
5259,USW00012918,5/25/2006,0,90,71
5260,USW00012918,5/26/2006,0,90,72
5261,USW00012918,5/27/2006,0,90,74
5262,USW00012918,5/28/2006,0,84,75
5263,USW00012918,5/29/2006,0.5,85,68
5264,USW00012918,5/30/2006,0.24,83,73
5265,USW00012918,5/31/2006,3.99,77,69
5266,USW00012918,6/1/2006,0.11,83,73
5267,USW00012918,6/2/2006,0,90,73
5268,USW00012918,6/3/2006,0,88,73
5269,USW00012918,6/4/2006,0,90,71
5270,USW00012918,6/5/2006,0,91,71
5271,USW00012918,6/6/2006,0,90,71
5272,USW00012918,6/7/2006,0,90,70
5273,USW00012918,6/8/2006,0,91,73
5274,USW00012918,6/9/2006,0,93,73
5275,USW00012918,6/10/2006,0,92,72
5276,USW00012918,6/11/2006,0,91,72
5277,USW00012918,6/12/2006,0,95,69
5278,USW00012918,6/13/2006,0,99,75
5279,USW00012918,6/14/2006,0,91,73
5280,USW00012918,6/15/2006,0,91,69
5281,USW00012918,6/16/2006,0,87,76
5282,USW00012918,6/17/2006,0.06,87,71
5283,USW00012918,6/18/2006,1.29,90,72
5284,USW00012918,6/19/2006,9.29,80,72
5285,USW00012918,6/20/2006,0.22,82,73
5286,USW00012918,6/21/2006,0,90,75
5287,USW00012918,6/22/2006,0.01,92,74
5288,USW00012918,6/23/2006,0,93,73
5289,USW00012918,6/24/2006,0,93,74
5290,USW00012918,6/25/2006,0,95,76
5291,USW00012918,6/26/2006,0,94,76
5292,USW00012918,6/27/2006,0,91,72
5293,USW00012918,6/28/2006,0,91,71
5294,USW00012918,6/29/2006,0,91,72
5295,USW00012918,6/30/2006,0.05,89,72
5296,USW00012918,7/1/2006,0.07,87,73
5297,USW00012918,7/2/2006,0.02,85,73
5298,USW00012918,7/3/2006,0.1,80,73
5299,USW00012918,7/4/2006,0.37,85,73
5300,USW00012918,7/5/2006,0.66,85,74
5301,USW00012918,7/6/2006,0.11,87,74
5302,USW00012918,7/7/2006,0,89,76
5303,USW00012918,7/8/2006,0.34,89,77
5304,USW00012918,7/9/2006,0.22,87,75
5305,USW00012918,7/10/2006,0,91,76
5306,USW00012918,7/11/2006,0,92,76
5307,USW00012918,7/12/2006,0,92,75
5308,USW00012918,7/13/2006,0.45,92,76
5309,USW00012918,7/14/2006,0.07,91,76
5310,USW00012918,7/15/2006,0,94,75
5311,USW00012918,7/16/2006,0,96,77
5312,USW00012918,7/17/2006,0,96,77
5313,USW00012918,7/18/2006,0.47,87,74
5314,USW00012918,7/19/2006,0,93,75
5315,USW00012918,7/20/2006,0,91,75
5316,USW00012918,7/21/2006,0,93,76
5317,USW00012918,7/22/2006,1.01,95,73
5318,USW00012918,7/23/2006,0.02,92,73
5319,USW00012918,7/24/2006,0,88,76
5320,USW00012918,7/25/2006,1,84,74
5321,USW00012918,7/26/2006,2.8,78,75
5322,USW00012918,7/27/2006,0,89,77
5323,USW00012918,7/28/2006,0,92,77
5324,USW00012918,7/29/2006,0,92,77
5325,USW00012918,7/30/2006,0,92,77
5326,USW00012918,7/31/2006,0.05,91,78
5327,USW00012918,8/1/2006,0.01,91,77
5328,USW00012918,8/2/2006,0,92,77
5329,USW00012918,8/3/2006,0.13,92,75
5330,USW00012918,8/4/2006,0,94,76
5331,USW00012918,8/5/2006,0,93,77
5332,USW00012918,8/6/2006,0.01,89,78
5333,USW00012918,8/7/2006,0.28,90,76
5334,USW00012918,8/8/2006,0.04,91,77
5335,USW00012918,8/9/2006,0,94,77
5336,USW00012918,8/10/2006,0.34,93,76
5337,USW00012918,8/11/2006,0,92,76
5338,USW00012918,8/12/2006,0,93,76
5339,USW00012918,8/13/2006,0,93,75
5340,USW00012918,8/14/2006,0,93,76
5341,USW00012918,8/15/2006,0,96,76
5342,USW00012918,8/16/2006,0,95,77
5343,USW00012918,8/17/2006,0,97,79
5344,USW00012918,8/18/2006,0,95,80
5345,USW00012918,8/19/2006,1.93,89,75
5346,USW00012918,8/20/2006,0,94,77
5347,USW00012918,8/21/2006,0,93,78
5348,USW00012918,8/22/2006,0,92,78
5349,USW00012918,8/23/2006,0.16,87,76
5350,USW00012918,8/24/2006,0,93,75
5351,USW00012918,8/25/2006,0,91,78
5352,USW00012918,8/26/2006,0,89,78
5353,USW00012918,8/27/2006,0.02,91,79
5354,USW00012918,8/28/2006,0,93,77
5355,USW00012918,8/29/2006,0,95,77
5356,USW00012918,8/30/2006,0,92,75
5357,USW00012918,8/31/2006,0,92,70
5358,USW00012918,9/1/2006,0,92,72
5359,USW00012918,9/2/2006,0,93,74
5360,USW00012918,9/3/2006,0,92,73
5361,USW00012918,9/4/2006,0,91,74
5362,USW00012918,9/5/2006,0,84,70
5363,USW00012918,9/6/2006,0,91,69
5364,USW00012918,9/7/2006,0,91,68
5365,USW00012918,9/8/2006,0,90,72
5366,USW00012918,9/9/2006,0.09,79,73
5367,USW00012918,9/10/2006,0.23,88,73
5368,USW00012918,9/11/2006,0.08,90,75
5369,USW00012918,9/12/2006,0.01,90,75
5370,USW00012918,9/13/2006,0,92,75
5371,USW00012918,9/14/2006,0,91,71
5372,USW00012918,9/15/2006,0.77,91,76
5373,USW00012918,9/16/2006,0,93,77
5374,USW00012918,9/17/2006,0.59,90,77
5375,USW00012918,9/18/2006,0.06,86,71
5376,USW00012918,9/19/2006,0,87,66
5377,USW00012918,9/20/2006,0,86,62
5378,USW00012918,9/21/2006,0,91,67
5379,USW00012918,9/22/2006,0,92,81
5380,USW00012918,9/23/2006,0.78,92,73
5381,USW00012918,9/24/2006,0.47,83,68
5382,USW00012918,9/25/2006,0,82,62
5383,USW00012918,9/26/2006,0,85,60
5384,USW00012918,9/27/2006,0,86,61
5385,USW00012918,9/28/2006,0,87,67
5386,USW00012918,9/29/2006,0,84,65
5387,USW00012918,9/30/2006,0,91,72
5388,USW00012918,10/1/2006,0,89,70
5389,USW00012918,10/2/2006,0,90,71
5390,USW00012918,10/3/2006,0,89,72
5391,USW00012918,10/4/2006,0,90,71
5392,USW00012918,10/5/2006,0,93,72
5393,USW00012918,10/6/2006,0,91,72
5394,USW00012918,10/7/2006,0,84,62
5395,USW00012918,10/8/2006,0,85,62
5396,USW00012918,10/9/2006,0,85,74
5397,USW00012918,10/10/2006,1.26,86,69
5398,USW00012918,10/11/2006,0,86,66
5399,USW00012918,10/12/2006,0.84,83,66
5400,USW00012918,10/13/2006,0,75,60
5401,USW00012918,10/14/2006,0,81,64
5402,USW00012918,10/15/2006,4.21,81,72
5403,USW00012918,10/16/2006,6.96,85,70
5404,USW00012918,10/17/2006,0,90,67
5405,USW00012918,10/18/2006,0.55,89,77
5406,USW00012918,10/19/2006,0.21,81,58
5407,USW00012918,10/20/2006,0,75,53
5408,USW00012918,10/21/2006,0,85,66
5409,USW00012918,10/22/2006,0.01,70,56
5410,USW00012918,10/23/2006,0,70,51
5411,USW00012918,10/24/2006,0,78,53
5412,USW00012918,10/25/2006,0,80,69
5413,USW00012918,10/26/2006,4.6,82,71
5414,USW00012918,10/27/2006,0.62,78,63
5415,USW00012918,10/28/2006,0,76,53
5416,USW00012918,10/29/2006,0,78,50
5417,USW00012918,10/30/2006,0,82,62
5418,USW00012918,10/31/2006,0,85,65
5419,USW00012918,11/1/2006,0,76,59
5420,USW00012918,11/2/2006,0,67,50
5421,USW00012918,11/3/2006,0,64,44
5422,USW00012918,11/4/2006,0,74,50
5423,USW00012918,11/5/2006,0.04,73,63
5424,USW00012918,11/6/2006,0.23,80,65
5425,USW00012918,11/7/2006,0,76,58
5426,USW00012918,11/8/2006,0,83,55
5427,USW00012918,11/9/2006,0,86,63
5428,USW00012918,11/10/2006,0.1,87,67
5429,USW00012918,11/11/2006,0,68,51
5430,USW00012918,11/12/2006,0,65,47
5431,USW00012918,11/13/2006,0,74,56
5432,USW00012918,11/14/2006,0,83,67
5433,USW00012918,11/15/2006,0,77,52
5434,USW00012918,11/16/2006,0,65,42
5435,USW00012918,11/17/2006,0,71,40
5436,USW00012918,11/18/2006,0,74,49
5437,USW00012918,11/19/2006,0,69,49
5438,USW00012918,11/20/2006,0,63,41
5439,USW00012918,11/21/2006,0,66,38
5440,USW00012918,11/22/2006,0,75,43
5441,USW00012918,11/23/2006,0,77,50
5442,USW00012918,11/24/2006,0,75,52
5443,USW00012918,11/25/2006,0,75,50
5444,USW00012918,11/26/2006,0,78,60
5445,USW00012918,11/27/2006,0.5,71,66
5446,USW00012918,11/28/2006,0,83,67
5447,USW00012918,11/29/2006,0,81,68
5448,USW00012918,11/30/2006,0,73,37
5449,USW00012918,12/1/2006,0,55,33
5450,USW00012918,12/2/2006,0,57,39
5451,USW00012918,12/3/2006,0,56,41
5452,USW00012918,12/4/2006,0,55,35
5453,USW00012918,12/5/2006,0,59,32
5454,USW00012918,12/6/2006,0,64,47
5455,USW00012918,12/7/2006,0,62,49
5456,USW00012918,12/8/2006,0,49,34
5457,USW00012918,12/9/2006,0,52,41
5458,USW00012918,12/10/2006,0.08,63,46
5459,USW00012918,12/11/2006,1.82,71,62
5460,USW00012918,12/12/2006,0,76,50
5461,USW00012918,12/13/2006,0,76,45
5462,USW00012918,12/14/2006,0,73,49
5463,USW00012918,12/15/2006,0,77,61
5464,USW00012918,12/16/2006,0,81,63
5465,USW00012918,12/17/2006,0,80,62
5466,USW00012918,12/18/2006,0.11,68,65
5467,USW00012918,12/19/2006,0,69,64
5468,USW00012918,12/20/2006,0.04,77,59
5469,USW00012918,12/21/2006,0.51,72,55
5470,USW00012918,12/22/2006,0,66,48
5471,USW00012918,12/23/2006,0.52,64,44
5472,USW00012918,12/24/2006,0.65,51,47
5473,USW00012918,12/25/2006,0.04,53,42
5474,USW00012918,12/26/2006,0,57,33
5475,USW00012918,12/27/2006,0,63,35
5476,USW00012918,12/28/2006,0,71,51
5477,USW00012918,12/29/2006,0.13,74,63
5478,USW00012918,12/30/2006,0.05,74,50
5479,USW00012918,12/31/2006,0,66,44
5480,USW00012918,1/1/2007,0,59,40
5481,USW00012918,1/2/2007,0,59,37
5482,USW00012918,1/3/2007,0.11,53,43
5483,USW00012918,1/4/2007,1.79,59,51
5484,USW00012918,1/5/2007,0.01,73,50
5485,USW00012918,1/6/2007,0.01,67,59
5486,USW00012918,1/7/2007,0,66,51
5487,USW00012918,1/8/2007,0,64,39
5488,USW00012918,1/9/2007,0,69,42
5489,USW00012918,1/10/2007,0,67,43
5490,USW00012918,1/11/2007,0,74,50
5491,USW00012918,1/12/2007,0,79,67
5492,USW00012918,1/13/2007,0.07,76,69
5493,USW00012918,1/14/2007,0.11,75,49
5494,USW00012918,1/15/2007,0.6,49,35
5495,USW00012918,1/16/2007,0.05,38,33
5496,USW00012918,1/17/2007,0.09,38,33
5497,USW00012918,1/18/2007,0.2,45,38
5498,USW00012918,1/19/2007,0.01,50,44
5499,USW00012918,1/20/2007,0.26,57,46
5500,USW00012918,1/21/2007,0.27,59,49
5501,USW00012918,1/22/2007,0,56,47
5502,USW00012918,1/23/2007,1.12,47,43
5503,USW00012918,1/24/2007,0.99,47,43
5504,USW00012918,1/25/2007,0,65,39
5505,USW00012918,1/26/2007,0,63,38
5506,USW00012918,1/27/2007,0.84,67,54
5507,USW00012918,1/28/2007,0,55,41
5508,USW00012918,1/29/2007,0,55,36
5509,USW00012918,1/30/2007,0.14,52,47
5510,USW00012918,1/31/2007,0.06,50,43
5511,USW00012918,2/1/2007,0.1,56,43
5512,USW00012918,2/2/2007,0,52,39
5513,USW00012918,2/3/2007,0,53,35
5514,USW00012918,2/4/2007,0,64,40
5515,USW00012918,2/5/2007,0,66,40
5516,USW00012918,2/6/2007,0,71,43
5517,USW00012918,2/7/2007,0,74,49
5518,USW00012918,2/8/2007,0,76,58
5519,USW00012918,2/9/2007,0,60,48
5520,USW00012918,2/10/2007,0,50,44
5521,USW00012918,2/11/2007,0,57,47
5522,USW00012918,2/12/2007,1.08,69,57
5523,USW00012918,2/13/2007,0,65,41
5524,USW00012918,2/14/2007,0,47,38
5525,USW00012918,2/15/2007,0,47,33
5526,USW00012918,2/16/2007,0,50,29
5527,USW00012918,2/17/2007,0,67,36
5528,USW00012918,2/18/2007,0,63,35
5529,USW00012918,2/19/2007,0,69,41
5530,USW00012918,2/20/2007,0,73,61
5531,USW00012918,2/21/2007,0.08,80,61
5532,USW00012918,2/22/2007,0,80,58
5533,USW00012918,2/23/2007,0.01,70,58
5534,USW00012918,2/24/2007,0.06,79,57
5535,USW00012918,2/25/2007,0,72,50
5536,USW00012918,2/26/2007,0,80,48
5537,USW00012918,2/27/2007,0.02,79,56
5538,USW00012918,2/28/2007,0,75,63
5539,USW00012918,3/1/2007,0,78,55
5540,USW00012918,3/2/2007,0,74,45
5541,USW00012918,3/3/2007,0,68,49
5542,USW00012918,3/4/2007,0,61,42
5543,USW00012918,3/5/2007,0,69,36
5544,USW00012918,3/6/2007,0,70,40
5545,USW00012918,3/7/2007,0,74,46
5546,USW00012918,3/8/2007,0,75,49
5547,USW00012918,3/9/2007,0,78,54
5548,USW00012918,3/10/2007,0,81,59
5549,USW00012918,3/11/2007,0.02,74,58
5550,USW00012918,3/12/2007,1.74,72,61
5551,USW00012918,3/13/2007,0.91,75,60
5552,USW00012918,3/14/2007,3.09,67,60
5553,USW00012918,3/15/2007,0.01,79,59
5554,USW00012918,3/16/2007,0,73,57
5555,USW00012918,3/17/2007,0,70,53
5556,USW00012918,3/18/2007,0,75,57
5557,USW00012918,3/19/2007,0,78,63
5558,USW00012918,3/20/2007,0.03,78,66
5559,USW00012918,3/21/2007,0,80,66
5560,USW00012918,3/22/2007,0,79,64
5561,USW00012918,3/23/2007,0,79,67
5562,USW00012918,3/24/2007,0,79,66
5563,USW00012918,3/25/2007,0,78,67
5564,USW00012918,3/26/2007,0.05,77,66
5565,USW00012918,3/27/2007,0.43,81,69
5566,USW00012918,3/28/2007,0,81,69
5567,USW00012918,3/29/2007,0,81,71
5568,USW00012918,3/30/2007,0,78,69
5569,USW00012918,3/31/2007,2.5,75,63
5570,USW00012918,4/1/2007,0.08,81,67
5571,USW00012918,4/2/2007,0,80,67
5572,USW00012918,4/3/2007,0,83,70
5573,USW00012918,4/4/2007,0.1,74,61
5574,USW00012918,4/5/2007,0,73,56
5575,USW00012918,4/6/2007,0,74,53
5576,USW00012918,4/7/2007,0.41,57,38
5577,USW00012918,4/8/2007,0.38,55,38
5578,USW00012918,4/9/2007,0,65,51
5579,USW00012918,4/10/2007,0.03,82,59
5580,USW00012918,4/11/2007,0,84,59
5581,USW00012918,4/12/2007,0,77,55
5582,USW00012918,4/13/2007,0.07,76,69
5583,USW00012918,4/14/2007,0.41,75,51
5584,USW00012918,4/15/2007,0,74,42
5585,USW00012918,4/16/2007,0,72,50
5586,USW00012918,4/17/2007,0.72,71,59
5587,USW00012918,4/18/2007,0,74,59
5588,USW00012918,4/19/2007,0,78,56
5589,USW00012918,4/20/2007,0,79,62
5590,USW00012918,4/21/2007,0,79,61
5591,USW00012918,4/22/2007,0,80,67
5592,USW00012918,4/23/2007,0.01,78,68
5593,USW00012918,4/24/2007,0.01,78,73
5594,USW00012918,4/25/2007,2.46,80,66
5595,USW00012918,4/26/2007,0,84,58
5596,USW00012918,4/27/2007,0,75,60
5597,USW00012918,4/28/2007,0,84,63
5598,USW00012918,4/29/2007,0,86,64
5599,USW00012918,4/30/2007,0.08,83,67
5600,USW00012918,5/1/2007,0,81,69
5601,USW00012918,5/2/2007,0,83,71
5602,USW00012918,5/3/2007,1.65,81,65
5603,USW00012918,5/4/2007,0,86,74
5604,USW00012918,5/5/2007,0,84,77
5605,USW00012918,5/6/2007,0,84,76
5606,USW00012918,5/7/2007,0,87,73
5607,USW00012918,5/8/2007,0,85,70
5608,USW00012918,5/9/2007,0,85,68
5609,USW00012918,5/10/2007,2.37,86,64
5610,USW00012918,5/11/2007,0.17,79,64
5611,USW00012918,5/12/2007,0,90,65
5612,USW00012918,5/13/2007,0.03,91,69
5613,USW00012918,5/14/2007,0.01,92,69
5614,USW00012918,5/15/2007,0,91,70
5615,USW00012918,5/16/2007,0,85,70
5616,USW00012918,5/17/2007,0,81,65
5617,USW00012918,5/18/2007,0,81,64
5618,USW00012918,5/19/2007,0,82,62
5619,USW00012918,5/20/2007,0,81,62
5620,USW00012918,5/21/2007,0,82,66
5621,USW00012918,5/22/2007,0.59,81,66
5622,USW00012918,5/23/2007,0,86,74
5623,USW00012918,5/24/2007,0.06,86,74
5624,USW00012918,5/25/2007,0.23,83,73
5625,USW00012918,5/26/2007,1.14,81,71
5626,USW00012918,5/27/2007,0,85,70
5627,USW00012918,5/28/2007,3.36,80,69
5628,USW00012918,5/29/2007,0.01,88,70
5629,USW00012918,5/30/2007,0,89,72
5630,USW00012918,5/31/2007,0,89,69
5631,USW00012918,6/1/2007,0,87,73
5632,USW00012918,6/2/2007,1.28,90,73
5633,USW00012918,6/3/2007,0.01,91,73
5634,USW00012918,6/4/2007,0.23,91,72
5635,USW00012918,6/5/2007,0,86,72
5636,USW00012918,6/6/2007,0,90,70
5637,USW00012918,6/7/2007,0,92,77
5638,USW00012918,6/8/2007,0,92,80
5639,USW00012918,6/9/2007,0,92,77
5640,USW00012918,6/10/2007,0,94,75
5641,USW00012918,6/11/2007,0,93,75
5642,USW00012918,6/12/2007,0,93,76
5643,USW00012918,6/13/2007,0.13,93,76
5644,USW00012918,6/14/2007,0,93,75
5645,USW00012918,6/15/2007,0.21,89,76
5646,USW00012918,6/16/2007,0.32,87,73
5647,USW00012918,6/17/2007,2.13,82,72
5648,USW00012918,6/18/2007,0,91,76
5649,USW00012918,6/19/2007,0,91,79
5650,USW00012918,6/20/2007,0.05,89,78
5651,USW00012918,6/21/2007,0,89,78
5652,USW00012918,6/22/2007,0,88,78
5653,USW00012918,6/23/2007,0.05,87,74
5654,USW00012918,6/24/2007,0,90,75
5655,USW00012918,6/25/2007,1,84,74
5656,USW00012918,6/26/2007,0.13,90,77
5657,USW00012918,6/27/2007,0,90,78
5658,USW00012918,6/28/2007,0,90,76
5659,USW00012918,6/29/2007,0.01,88,76
5660,USW00012918,6/30/2007,0.03,88,75
5661,USW00012918,7/1/2007,0.76,82,73
5662,USW00012918,7/2/2007,1.06,83,73
5663,USW00012918,7/3/2007,0,85,76
5664,USW00012918,7/4/2007,0.44,79,75
5665,USW00012918,7/5/2007,2.16,85,71
5666,USW00012918,7/6/2007,0.48,84,76
5667,USW00012918,7/7/2007,0.52,90,76
5668,USW00012918,7/8/2007,0,92,76
5669,USW00012918,7/9/2007,0,92,79
5670,USW00012918,7/10/2007,0,94,78
5671,USW00012918,7/11/2007,0,94,77
5672,USW00012918,7/12/2007,0.31,95,77
5673,USW00012918,7/13/2007,0,94,76
5674,USW00012918,7/14/2007,0,88,79
5675,USW00012918,7/15/2007,0.61,86,73
5676,USW00012918,7/16/2007,0.32,88,73
5677,USW00012918,7/17/2007,0,91,74
5678,USW00012918,7/18/2007,0.02,87,76
5679,USW00012918,7/19/2007,1.35,87,74
5680,USW00012918,7/20/2007,0.75,84,73
5681,USW00012918,7/21/2007,0,91,78
5682,USW00012918,7/22/2007,0.23,92,76
5683,USW00012918,7/23/2007,0,91,74
5684,USW00012918,7/24/2007,0,91,72
5685,USW00012918,7/25/2007,0,89,75
5686,USW00012918,7/26/2007,0.24,83,76
5687,USW00012918,7/27/2007,0.68,84,76
5688,USW00012918,7/28/2007,0,90,78
5689,USW00012918,7/29/2007,0.01,90,77
5690,USW00012918,7/30/2007,0,94,77
5691,USW00012918,7/31/2007,0,94,77
5692,USW00012918,8/1/2007,0,94,79
5693,USW00012918,8/2/2007,1.62,88,77
5694,USW00012918,8/3/2007,0,91,77
5695,USW00012918,8/4/2007,0.33,90,78
5696,USW00012918,8/5/2007,0.27,92,77
5697,USW00012918,8/6/2007,0,95,77
5698,USW00012918,8/7/2007,0,95,79
5699,USW00012918,8/8/2007,0,96,77
5700,USW00012918,8/9/2007,0,96,77
5701,USW00012918,8/10/2007,0,96,80
5702,USW00012918,8/11/2007,0,99,81
5703,USW00012918,8/12/2007,0,102,82
5704,USW00012918,8/13/2007,0,101,81
5705,USW00012918,8/14/2007,0,101,77
5706,USW00012918,8/15/2007,0,92,79
5707,USW00012918,8/16/2007,2.04,83,77
5708,USW00012918,8/17/2007,0.18,93,79
5709,USW00012918,8/18/2007,0.72,91,79
5710,USW00012918,8/19/2007,0,93,79
5711,USW00012918,8/20/2007,0,93,78
